25.0135830014,121.547412085,1
25.0135643779,121.547356729,2
25.0135850055,121.547267552,2
25.0135107002,121.547275854,2
25.0134463139,121.547274833,2
25.0134452747,121.547341385,2
25.0134443431,121.547411426,2
25.0135088570,121.547412937,2
25.0135093206,121.547344050,1
